WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
33048019|140|appraisals|http://narblog1.realtors.org/mvtype/appraisalinsight/2008/08/|1|Lending professionals and other non-appraisers will gain a better understanding of the Uniform Standards of Professional Appraisal Practice (USPAP) and its applicability to the lending process through this online seminar created by The Appraisal Foundation in partnership with McKissock.|I think Tom are right. This is for realtors and might be more directed towards education of realtors and not a basic understanding of appraisals.|1
93122106|32|wedding budget calculator|http://wedding-planner.fimark.net/wedding-cakes.html|2|Know how much your wedding will cost? Establish a budget using the wedding budget planner. Finding the budget planner, organizing tools and event management worksheets in Fimark's My Wedding Planner.|Wedding cakes is the aspect covered here. This is therefore only partly relevant.|2
37951957|147|wedding budget calculator|http://wedding-planner.fimark.net/wedding-cakes.html|2|Know how much your wedding will cost? Establish a budget using the wedding budget planner. Finding the budget planner, organizing tools and event management worksheets in Fimark's My Wedding Planner.|Probably the site does help in organizing the wedding with proper finance|2
94611377|1484|wedding budget calculator|http://wedding-planner.fimark.net/wedding-cakes.html|2|Know how much your wedding will cost? Establish a budget using the wedding budget planner. Finding the budget planner, organizing tools and event management worksheets in Fimark's My Wedding Planner.|Tom is right: Alice will find good information about wedding planning and budgetting on this site, but she will certainly read parse several websites like this one to compare different methodologies and companies.|2
47757586|62|wedding budget calculator|http://wedding-planner.fimark.net/wedding-cakes.html|2|Know how much your wedding will cost? Establish a budget using the wedding budget planner. Finding the budget planner, organizing tools and event management worksheets in Fimark's My Wedding Planner.|The website gives all necessary information on wedding planning.|2
93122106|59|rick warren|http://www.huffingtonpost.com/tag/rick-warren-obama-invocation|1|It was said that she was looking for information on Rick Warren. The entire web page has got information but probably not about Rick Warren but about Obama and Rick Warren.  ie., Rick Warren Obama Invocation|Is the search on Warren from Huffington post. Not directly relevant but has list of stories on this topic. Hence probably relevant.|1
25475121|234|rick warren|http://www.huffingtonpost.com/tag/rick-warren-obama-invocation|1|It was said that she was looking for information on Rick Warren. The entire web page has got information but probably not about Rick Warren but about Obama and Rick Warren.  ie., Rick Warren Obama Invocation|correct|3
94826772|237|rick warren|http://www.huffingtonpost.com/tag/rick-warren-obama-invocation|1|It was said that she was looking for information on Rick Warren. The entire web page has got information but probably not about Rick Warren but about Obama and Rick Warren.  ie., Rick Warren Obama Invocation|Yes, the page has no specific information about Rick.|1
65102853|118|rick warren|http://www.huffingtonpost.com/tag/rick-warren-obama-invocation|1|It was said that she was looking for information on Rick Warren. The entire web page has got information but probably not about Rick Warren but about Obama and Rick Warren.  ie., Rick Warren Obama Invocation|Articles tend to have general information about their subjects, and will link to more information about him anyway.|2
31659778|80|cheap internet|http://www.all-free-isp.com/712-iowa.php|3|webpage leads to list of service providers and terms of free and cheap internet service.|Agree because the webpage has details about the search query.|3
94611377|1196|cheap internet|http://www.all-free-isp.com/712-iowa.php|3|webpage leads to list of service providers and terms of free and cheap internet service.|We do not know if Alice lives in Iowa or not. If she lives in Iowa, this is definitely relevant. If not, we do not know.|2
77560919|168|cheap internet|http://www.all-free-isp.com/712-iowa.php|3|webpage leads to list of service providers and terms of free and cheap internet service.|I agree because that page contained info about cheap ISP which is what Alice was looking for.|3
96255248|20|cheap internet|http://www.all-free-isp.com/712-iowa.php|3|webpage leads to list of service providers and terms of free and cheap internet service.|Contains info on cheap web hosts|3
31659778|104|website design hosting|http://www.keenewebworks.com/Default.htm|3|"Our Goal at Keene Web Works is to give our clients an opportunity to compete with the best in their field, no matter what size their business might be.
We pledge to convey in our website designs, a pleasant viewing experience, an effective message and a look that reflects the professional image of your company."|Agree because the webpage has details about the search query.|3
25475121|99|website design hosting|http://www.keenewebworks.com/Default.htm|3|"Our Goal at Keene Web Works is to give our clients an opportunity to compete with the best in their field, no matter what size their business might be.
We pledge to convey in our website designs, a pleasant viewing experience, an effective message and a look that reflects the professional image of your company."|probably|2
